time,open,high,low,close,VWAP,RTH VWAP
2003-09-18,11778,11888,11761,11884,11844.333333333334,
2003-09-19,11886,11908,11831,11860,11866.333333333334,
2003-09-22,11823,11823,11720,11765,11769.333333333334,
2003-09-23,11772,11806,11729,11786,11773.666666666666,
2003-09-24,11789,11816,11640,11652,11702.666666666666,
2003-09-25,11658,11687,11517,11539,11581,
2003-09-26,11548,11586,11515,11539,11546.666666666666,
2003-09-29,11538,11625,11516,11601,11580.666666666666,
2003-09-30,11600,11609,11454,11517,11526.666666666666,
2003-10-01,11525,11698,11517,11695,11636.666666666666,
2003-10-02,11687,11740,11653,11726,11706.333333333334,
2003-10-03,11727,11894,11711,11801,11802,
2003-10-06,11791,11853,11788,11830,11823.666666666666,
2003-10-07,11833,11887,11763,11876,11842,
2003-10-08,11869,11902,11821,11875,11866,
2003-10-09,11881,11998,11861,11921,11926.666666666666,
2003-10-10,11909,11958,11885,11933,11925.333333333334,
2003-10-13,11938,12009,11938,11994,11980.333333333334,
2003-10-14,12012,12058,11959,12041,12019.333333333336,
2003-10-15,12049,12104,11994,12027,12041.666666666666,
2003-10-16,12007,12057,11962,12030,12016.333333333334,
2003-10-17,12019,12053,11935,11957,11981.666666666664,
2003-10-20,11953,12048,11939,12018,12001.666666666666,
2003-10-21,12042,12042,11957,11974,11991,
2003-10-22,11958,11961,11809,11845,11871.666666666666,
2003-10-23,11817,11858,11750,11822,11810,
2003-10-24,11778,11837,11728,11831,11798.666666666666,
2003-10-27,11825,11896,11812,11846,11851.333333333334,
2003-10-28,11855,11991,11852,11980,11941,
2003-10-29,11960,12019,11932,12010,11987,
2003-10-30,12011,12083,11985,12046,12038,
2003-10-31,12035,12074,12013,12022,12036.333333333334,
2003-11-03,12022,12129,12015,12072,12072,
2003-11-04,12073,12107,12056,12078,12080.333333333336,
2003-11-05,12061,12103,12013,12073,12063,
2003-11-06,12076,12112,11997,12102,12070.333333333334,
2003-11-07,12107,12174,12014,12032,12073.333333333334,
2003-11-10,12024,12064,11976,11997,12012.333333333334,
2003-11-11,11989,12006,11958,11978,11980.666666666666,
2003-11-12,11986,12112,11969,12099,12060,
2003-11-13,12101,12119,12042,12087,12082.666666666666,
2003-11-14,12080,12152,11986,12012,12050,
2003-11-17,11976,11984,11877,11965,11942,
2003-11-18,11958,12001,11858,11869,11909.333333333334,
2003-11-19,11859,11966,11859,11945,11923.333333333334,
2003-11-20,11962,11981,11840,11870,11897,
2003-11-21,11863,11913,11836,11892,11880.333333333334,
2003-11-24,11889,12006,11882,11994,11960.666666666666,
2003-11-25,11994,12049,11973,12015,12012.333333333334,
2003-11-26,12022,12059,11958,12026,12014.333333333334,
2003-11-28,12039,12058,12001,12046,12035,
2003-12-01,12038,12158,12009,12149,12105.333333333334,
2003-12-02,12146,12148,12090,12114,12117.333333333334,
2003-12-03,12113,12198,12104,12129,12143.666666666666,
2003-12-04,12131,12190,12125,12181,12165.333333333334,
2003-12-05,12164,12171,12100,12117,12129.333333333334,
2003-12-08,12107,12226,12087,12221,12178,
2003-12-09,12225,12254,12167,12181,12200.666666666666,
2003-12-10,12174,12212,12136,12190,12179.333333333334,
2003-12-11,12192,12279,12185,12269,12244.333333333334,
2003-12-12,12275,12310,12229,12294,12277.666666666666,
2003-12-15,12425,12450,12274,12284,12336,
2003-12-16,12268,12393,12267,12382,12347.333333333334,
2003-12-17,12380,12423,12348,12416,12395.666666666666,
2003-12-18,12418,12516,12402,12511,12476.333333333334,
2003-12-19,12504,12563,12489,12521,12524.333333333334,
2003-12-22,12482,12616,12474,12610,12566.666666666666,
2003-12-23,12614,12637,12558,12592,12595.666666666666,
2003-12-24,12574,12593,12556,12565,12571.333333333334,
2003-12-26,12573,12602,12569,12576,12582.333333333334,
2003-12-29,12576,12724,12576,12715,12671.666666666666,
2003-12-30,12710,12720,12666,12684,12690,
2003-12-31,12690,12723,12667,12699,12696.333333333334,
2004-01-02,12701,12794,12646,12682,12707.333333333334,
2004-01-05,12708,12809,12702,12804,12771.666666666666,
2004-01-06,12806,12812,12763,12798,12791,
2004-01-07,12794,12804,12726,12798,12776,
2004-01-08,12801,12854,12794,12846,12831.333333333334,
2004-01-09,12854,12858,12706,12717,12760.333333333334,
2004-01-12,12709,12772,12706,12763,12747,
2004-01-13,12765,12774,12625,12698,12699,
2004-01-14,12693,12821,12689,12811,12773.666666666664,
2004-01-15,12779,12862,12742,12836,12813.333333333334,
